,기간,잠옷,교련복,마르조썸머인견팬츠,반팔크롭자켓,세루티자켓,올리비아로렌티셔츠,비비안마이핏네모팬티,안나수이원피스,항균여자사각팬티,나이스,행텐10320-150-404-51,리린,법복,모르간썸머원피스,한지민가디건,스프리스기능성바람막이,쿨스판골지여자밴딩와이드바지,에바큐브,여성정장하객룩,나이키더블스우시후드집업,마틴발썸머울카라니트,여성여름정장,유니클로마르니,딜레탕티즘,셀린느티셔츠,닉스조거팬츠,클로앤차이가디건형니트,디키즈874여자,반팔청자켓,레이지카키하프조거팬츠,테이퍼드세미와이드청바지,남성린넨체크셔츠,트위드반팔,남자무지트임브이넥,마드제이,테이핑브라,데일리셔링청롱원피스,여성반팔가디건,유에르,지오다노101221,커클랜드티셔츠,헬스오버핏반팔티셔츠,테니스원피스,노가다망사작업조끼,텐셀배기진,러브이즈트루,가니송,신혼부부,리스트바지,여성롱원피스,폴로반팔셔츠,리바이스쿨진여성,엉뽕,쿨스판스판팬츠,비비안컴포트브라팬티,맥스튜어트뉴욕데님,질염예방여성면팬티,트임밴딩롱스커트,마리나요팅티셔츠,바스락스커트,달고나라인린넨원피스,비뮤즈맨션,김나영실리콘니플패치니플패드,다다있어민소매,리더잭텐셀풀스트링팬츠,올앤선드리원피스,자바나스반팔,골지니트여성니트,세루티니트,안지크원피스,올리브그린썸머하이웨이팬츠,남자머슬핏반팔무지티셔츠,코닥반팔티,누모브라렛,쌍방울하나만,남자냉장고바지시원한쿨아이스와이드슬랙스남자여름밴딩팬츠,컬럼비아유니버시티,어랏오브풀업드로즈80수모달,빅로고헬스티,페미닌럭비티셔츠,굿라이프웍스_아울렛,레이어드트임반팔티,무지여름반팔,비비안컴포트,벤티브팬츠,신영와코루슬림업,아우터,비비안컴포트브라
108,2019-09-27,20.7026,2.28173,0.0,0.0,0.0,0.3269500000000001,0.0,0.048690000000000566,0.0,47.464502114528855,4.6747131902336037e-05,59.6662073515965,1.307858455798982,0.0,0.0,0.0,0.0,0.16694999999999993,0.0,0.0,0.0,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.3199991118146439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20172999999999952,0.0,0.0,0.5286899999999992,0.12521000000000093,0.9321699999999993,0.4521700000000006,0.7304300000000001,0.0,0.0,0.35478000000000165,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.8347800000000021,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94608,0.0
109,2019-09-28,20.87652,1.57913,0.0,0.0,0.0,0.34782000000000046,0.0,0.0,0.0,27.77717165307292,4.6747131902336037e-05,52.688419339941234,0.9319542096728934,0.0,0.0,0.0,0.0,0.21565000000000012,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.3269614754614718,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.6191300000000002,0.09042999999999957,0.8278199999999991,0.40347000000000044,0.5634700000000006,0.04172999999999938,0.0,0.38955999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.5913000000000004,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,0.2573900000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21565,0.0
110,2019-09-29,28.41739,1.59304,0.0,0.0,0.0,0.4660800000000016,0.0,0.0,0.0,29.32162503200322,4.6747131902336037e-05,52.91144887872913,1.3214705872743,0.0,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.48000060615643036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.2991299999999999,0.0,0.0,0.8834699999999991,0.08347000000000016,0.9669500000000024,0.5913000000000004,0.5634700000000006,0.03477999999999959,0.0,0.4799900000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.5773899999999994,0.0,0.0,0.0,0.20172999999999952,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793040000000001,0.0
111,2019-09-30,25.8713,1.53043,0.0,0.0,0.0,0.34782000000000046,0.0,0.05564999999999998,0.0,45.28708462199627,4.6747131902336037e-05,67.25549419260452,1.0921585262670224,0.0,0.0,0.0,0.0,0.08347000000000016,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.3408862027551258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.2225999999999999,0.0,0.0,0.9808599999999998,0.10434000000000054,1.32869,0.45913000000000004,0.6330399999999976,0.0,0.0,0.6956500000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.9391300000000005,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.0,0.3269500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7425999999999995,0.0
112,2019-10-01,24.51478,1.72521,0.0,0.0,0.0,0.2991299999999999,0.0,0.03477999999999959,0.0,39.965264758665256,4.6747131902336037e-05,73.23854951952501,2.003124248076759,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.25739098680729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.18782000000000032,0.0,0.0,0.6400000000000006,0.09739000000000075,0.9808599999999998,0.35478000000000165,0.8626000000000005,0.03477999999999959,0.0,0.6608599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.7443399999999976,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,0.22955999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.257390000000001,0.0
113,2019-10-02,23.26956,2.3513,0.0,0.0,0.0,0.3130400000000009,0.0,0.0,0.0,38.177363643734076,4.6747131902336037e-05,65.25922275739732,1.850249540738572,0.0,0.0,0.0,0.0,0.14608000000000132,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.2295681061270347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.9182600000000001,0.048690000000000566,0.8556500000000025,0.38260000000000005,0.7721699999999974,0.03477999999999959,0.0,0.4452100000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.8486899999999995,0.0,0.0,0.0,0.30608000000000146,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76347,0.0
114,2019-10-03,24.98086,1.83652,0.0,0.0,0.0,0.38260000000000005,0.0,0.04172999999999938,0.0,27.21383882740207,4.6747131902336037e-05,56.82807793899272,1.4052375501993346,0.0,0.0,0.0,0.0,0.18085999999999913,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.313063322074866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.2504299999999997,0.0,0.0,0.5773899999999994,0.08347000000000016,0.8765199999999993,0.45913000000000004,0.6608599999999996,0.06955999999999918,0.0,0.5008599999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.7234700000000007,0.0,0.0,0.0,0.2643400000000007,0.0,0.0,0.0,0.39652000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29913,0.0
115,2019-10-04,23.61739,2.10782,0.0,0.0,0.0,0.4660800000000016,0.0,0.06259999999999977,0.0,36.15282085853968,4.6747131902336037e-05,58.413891255867256,1.2240914928739492,0.0,0.0,0.0,0.0,0.12521000000000093,0.0,0.0,0.0,0.048706094751818085,2.269703812274315e-05,2.269703812274315e-05,0.3199991118146439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.17391000000000112,0.0,0.0,0.765209999999998,0.07652000000000037,1.314779999999999,0.38955999999999946,0.5147800000000018,0.09739000000000075,0.0,0.4799900000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.6052099999999978,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.0,0.34782000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.659130000000001,0.0
116,2019-10-05,25.30086,1.80173,0.0,0.0,0.0,0.3200000000000003,0.0,0.0,0.0,21.95484418626483,4.6747131902336037e-05,54.80353515379832,1.0638871762798239,0.0,0.0,0.0,0.0,0.18782000000000032,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.28521386748755617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.2086900000000007,0.0,0.0,0.6121700000000008,0.09739000000000075,1.0573899999999998,0.45913000000000004,0.7304300000000001,0.06259999999999977,0.0,0.5773899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7791300000000003,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,0.2852100000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3826,0.0
117,2019-10-06,32.30608,1.5513,0.0,0.0,0.0,0.39652000000000065,0.0,0.0,0.0,23.276268026407227,4.6747131902336037e-05,57.97568533106568,1.0921585262670224,0.0,0.0,0.0,0.0,0.13217000000000034,0.0,0.0,0.0,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.38260723682199327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.21565000000000012,0.0,0.0,0.6886899999999994,0.10434000000000054,0.8069500000000023,0.5634700000000006,0.6539100000000015,0.048690000000000566,0.0,0.6330399999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.7234700000000007,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.0,0.21565000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25217,0.0
118,2019-10-07,33.34956,2.60173,0.0,0.0,0.0,0.4939100000000014,0.0,0.04172999999999938,0.0,42.274615217804765,4.6747131902336037e-05,73.80188234519585,1.467539228874827,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.0,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.2643533504541242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.2504299999999997,0.0,0.0,0.6121700000000008,0.17391000000000112,1.120000000000001,0.43130000000000024,0.7930399999999977,0.0,0.0,0.5634700000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.7165199999999992,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.0,0.2365200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13739,0.0
119,2019-10-08,28.01391,2.57391,0.0,0.0,0.0,0.5565200000000008,0.0,0.0,0.0,37.94752803920852,4.6747131902336037e-05,65.41890353047316,0.7162542801409355,0.0,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.17392234476651325,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09042999999999957,0.0,0.12521000000000093,0.0,0.0,0.9182600000000001,0.10434000000000054,0.9878199999999993,0.4452100000000012,0.8069500000000023,0.0,0.0,0.5356500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.6956500000000023,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.0,0.18782000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38086,0.0
120,2019-10-09,36.77217,1.96869,0.0,0.0,0.0,0.5565200000000008,0.0,0.0,0.0,26.052095760335515,4.6747131902336037e-05,62.86610533533276,1.1125767234799984,0.0,0.0,0.0,0.0,0.16694999999999993,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.3061009584280381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.22955999999999932,0.0,0.0,0.8208599999999997,0.06259999999999977,0.8973899999999997,0.5773899999999994,0.7165199999999992,0.05564999999999998,0.0,0.57043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495599999999996,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.0,0.20172999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1113,0.0
121,2019-10-10,32.34782,2.18434,0.0,0.0,0.0,0.4939100000000014,0.0,0.05564999999999998,0.0,39.784118701339864,4.6747131902336037e-05,69.72504896833814,1.0780228512734205,0.0,0.0,0.0,0.0,0.12521000000000093,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.7373954698326504,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09042999999999957,0.0,0.13912999999999975,0.0,0.0,0.9321699999999993,0.11825999999999937,1.2104300000000006,0.5008599999999994,0.5356500000000004,0.04172999999999938,0.0,0.6539100000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765209999999998,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.2713000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29217,0.0
122,2019-10-11,25.98956,2.3513,0.0,0.0,0.0,0.22955999999999932,0.0,0.0,0.0,39.56161270607025,4.6747131902336037e-05,59.00497188800702,0.9947794318666716,0.0,0.0,0.0,0.0,0.15304000000000073,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.48000060615643036,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.12521000000000093,0.0,0.0,1.0086899999999996,0.05564999999999998,0.9878199999999993,0.5634700000000006,0.4799900000000008,0.10434000000000054,0.0,0.5286899999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6904299999999992,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.0,0.2504299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18434,0.0
123,2019-10-12,26.39304,1.48173,0.0,0.0,0.0,0.16694999999999993,0.0,0.0,0.0,25.697133254940688,4.6747131902336037e-05,49.57909438486766,0.7230603458785936,0.0,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.21566995274042888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.16694999999999993,0.0,0.0,0.7513000000000005,0.09739000000000075,0.7513000000000005,0.6052099999999978,0.5634700000000006,0.0,0.0,0.57043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1269500000000026,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23304,0.0
124,2019-10-13,33.5026,1.43304,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.0,27.499170044865465,4.6747131902336037e-05,53.203586161930176,1.0083915633419895,0.0,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.313063322074866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09739000000000075,0.0,0.2365200000000005,0.0,0.0,0.8417300000000001,0.05564999999999998,0.9878199999999993,0.35478000000000165,0.5495599999999996,0.03477999999999959,0.0,0.6956500000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582599999999999,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3026,0.0
125,2019-10-14,31.65217,2.00347,0.0,0.0,0.0,0.41042999999999985,0.0,0.04172999999999938,0.0,46.726829297270285,4.6747131902336037e-05,71.1098215741926,0.9460898846664936,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.2921762311343823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.11129999999999995,0.0,0.0,0.5356500000000004,0.10434000000000054,1.231300000000001,0.47303999999999746,0.7721699999999974,0.03477999999999959,0.0,0.6191300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634700000000006,0.0,0.0,0.0,0.06259999999999977,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93565,0.0
126,2019-10-15,32.49391,2.05913,0.0,0.0,0.0,0.34782000000000046,0.0,0.04172999999999938,0.0,45.029501211001794,4.6747131902336037e-05,74.67829419479901,0.8277690495348846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.25739098680729633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.11129999999999995,0.0,0.0,0.4939100000000014,0.09042999999999957,1.1478199999999994,0.43825999999999965,0.6121700000000008,0.03477999999999959,0.0,0.5078200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252099999999981,0.0,0.0,0.0,0.07652000000000037,0.0,0.0,0.0,0.2573900000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7913,0.0
127,2019-10-16,33.45391,2.15652,0.0,0.0,0.0,0.5217299999999998,0.0,0.03477999999999959,0.0,46.51845897699425,4.6747131902336037e-05,73.95475705253405,1.1267123984735985,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.18088470841334292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391000000000112,0.0,0.0,0.5634700000000006,0.15304000000000073,1.0504300000000004,0.7165199999999992,0.8834699999999991,0.04172999999999938,0.0,0.5356500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.6956500000000023,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59652,0.0
128,2019-10-17,32.00695,2.59478,0.0,0.0,0.0,0.4939100000000014,0.0,0.0,0.0,43.86775814393524,4.6747131902336037e-05,75.93741635626593,0.8832646624727207,0.0,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,0.03478136745816229,0.3478485664019537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.5147800000000018,0.16000000000000014,1.0782600000000002,0.5356500000000004,0.8973899999999997,0.0,0.0,0.6956500000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513000000000005,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29739,0.0
129,2019-10-18,31.81913,2.27478,0.0,0.0,0.0,0.36869000000000085,0.0,0.0,0.0,42.52539256306157,4.6747131902336037e-05,67.88165224046914,0.9460898846664936,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,0.04174373110499019,0.17392234476651325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.5217299999999998,0.10434000000000054,1.2939099999999986,0.5773899999999994,0.7582599999999999,0.0,0.0,0.6330399999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582599999999999,0.0,0.0,0.0,0.06259999999999977,0.0,0.0,0.0,0.3130400000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69217,0.0
130,2019-10-19,29.44,1.59304,0.0,0.0,0.0,0.33391000000000126,0.0,0.0,0.0,30.92838008960901,4.6747131902336037e-05,58.455774737329776,0.9251481439352371,0.0,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.19478286179994697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217000000000034,0.0,0.0,0.5147800000000018,0.10434000000000054,0.9321699999999993,0.40347000000000044,0.7513000000000005,0.04172999999999938,0.0,0.5773899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634700000000006,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.16694999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.885210000000001,0.0
131,2019-10-20,35.40869,1.5026,0.0,0.0,0.0,0.4452100000000012,0.0,0.0,0.0,39.61710831900808,4.6747131902336037e-05,61.54415795167209,0.9460898846664936,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.29913859478121196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12521000000000093,0.0,0.0,0.5982599999999998,0.09042999999999957,0.8973899999999997,0.5913000000000004,0.8417300000000001,0.0,0.0,0.5843399999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5913000000000004,0.0,0.0,0.0,0.12521000000000093,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39304,0.0
132,2019-10-21,34.9913,1.68347,0.0,0.0,0.0,0.6260800000000017,0.0,0.0,0.0,69.18946394913621,4.6747131902336037e-05,77.9342113349914,1.029333304073246,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.19478286179994697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.06259999999999977,0.0,0.0,0.5078200000000006,0.06955999999999918,1.231300000000001,0.5843399999999974,0.8904300000000003,0.03477999999999959,0.0,0.6886899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.8139099999999981,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.0,0.3408599999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5113,0.0
133,2019-10-22,33.73217,1.96869,0.0,0.0,0.0,0.5008599999999994,0.0,0.0,0.0,61.36353543786498,4.6747131902336037e-05,78.65722493373809,1.0848289170110803,0.0,0.0,0.0,0.0,0.14608000000000132,0.0,0.0,0.0,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.1530618277330813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347000000000016,0.0,0.0,0.43825999999999965,0.06259999999999977,1.27304,0.6121700000000008,0.8695599999999999,0.0,0.0,0.765209999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513000000000005,0.0,0.0,0.0,0.06955999999999918,0.0,0.0,0.0,0.18085999999999913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08695,0.0
134,2019-10-23,31.29739,1.76,0.0,0.0,0.0,0.6191300000000002,0.0,0.0,0.0,63.77026499140486,4.6747131902336037e-05,78.69910841520061,0.7581377616034519,0.0,0.0,0.0,0.0,0.06259999999999977,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.2504551970675184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.18085999999999913,0.0,0.0,0.5634700000000006,0.048690000000000566,1.2034699999999994,0.6400000000000006,0.8139099999999981,0.03477999999999959,0.0,0.6052099999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678200000000007,0.0,0.0,0.0,0.09042999999999957,0.0,0.0,0.0,0.20172999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34434,0.0
