,기간,잠옷,현재는아름다워옷,쎄르페,드로우즈팬티,비비안컴포트브라,아우터,신영와코루슬림업,컬럼비아유니버시티,쌍방울하나만,누모브라렛,코닥반팔티,올리브그린썸머하이웨이팬츠,안지크원피스,세루티니트,리더잭텐셀풀스트링팬츠,올앤선드리원피스,비뮤즈맨션,바스락스커트,마리나요팅티셔츠,맥스튜어트뉴욕데님,비비안컴포트브라팬티,엉뽕,리바이스쿨진여성,폴로반팔셔츠,여성롱원피스,리스트바지,신혼부부,가니송,러브이즈트루,테니스원피스,커클랜드티셔츠,유에르,여성반팔가디건,테이핑브라,지오다노101221,마드제이,트위드반팔,테이퍼드세미와이드청바지,레이지카키하프조거팬츠,반팔청자켓,디키즈874여자,셀린느티셔츠,클로앤차이가디건형니트,닉스조거팬츠,딜레탕티즘,유니클로마르니,여성여름정장,마틴발썸머울카라니트,나이키더블스우시후드집업,여성정장하객룩,에바큐브,스프리스기능성바람막이,한지민가디건,모르간썸머원피스,법복,리린,행텐10320-150-404-51,안나수이원피스,비비안마이핏네모팬티,나이스,올리비아로렌티셔츠
207,2020-01-06,36.31304,0.0,0.0,0.0,0.0,3.4921699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.15304000000000073,0.0,0.0,0.12521000000000093,0.4521700000000006,0.0,0.0,0.0,0.0,0.41042999999999985,0.0,0.04172999999999938,0.43825999999999965,0.34782000000000046,1.3982600000000005,0.40347000000000044,0.5773899999999994,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269500000000001,0.0,0.0,0.0,2.269703812274315e-05,0.06263082204547032,2.269703812274315e-05,2.269703812274315e-05,0.0,0.06955999999999918,0.0,0.0,4.643076170651739e-06,0.7999945887964035,56.00000297913438,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,80.35507656352485,0.4450587376711397
208,2020-01-07,34.28173,0.0,0.0,0.0,0.0,3.6034699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.2225999999999999,0.486950000000002,0.0,0.0,0.0,0.0,0.35478000000000165,0.0,0.0,0.4452100000000012,0.43825999999999965,1.4121699999999997,0.19477999999999973,0.5634700000000006,0.09042999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130400000000009,0.0,0.0,0.0,2.269703812274315e-05,0.05566845839864598,2.269703812274315e-05,2.269703812274315e-05,0.0,0.048690000000000566,0.0,0.0,4.643076170651739e-06,0.7234735061033213,60.57043791668001,4.643076170651739e-06,0.055542360069736674,4.6747131902336037e-05,82.04507504053741,0.5633795728027486
209,2020-01-08,31.49217,0.0,0.0,0.0,0.0,3.8747799999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.07652000000000037,0.0,0.0,0.18782000000000032,0.45913000000000004,0.0,0.0,0.0,0.0,0.36869000000000085,0.0,0.06259999999999977,0.6260800000000017,0.43130000000000024,1.2243399999999998,0.2365200000000005,0.8208599999999997,0.09042999999999957,0.08347000000000016,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.2713000000000001,0.0,0.0,0.04172999999999938,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.0,0.11129999999999995,0.0,0.0,4.643076170651739e-06,0.9113064925395786,57.405210443545684,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,86.0035875822635,0.2712422896016964
210,2020-01-09,28.5426,0.0,0.0,0.0,0.0,3.881730000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.18782000000000032,0.4799900000000008,0.0,0.0,0.0,0.0,0.45913000000000004,0.0,0.09042999999999957,0.5773899999999994,0.6539100000000015,1.426079999999999,0.2921700000000005,1.2591300000000007,0.10434000000000054,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.22955999999999932,0.0,0.0,0.0,2.269703812274315e-05,0.04174373110499019,2.269703812274315e-05,2.269703812274315e-05,0.0,0.11825999999999937,0.0,0.0,4.643076170651739e-06,0.7304363512176177,55.039996320652975,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,81.53723782780439,0.375427449739707
211,2020-01-10,25.78086,0.0,0.0,0.0,0.0,3.6312999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.13217000000000034,0.5147800000000018,0.0,0.0,0.0,0.0,0.36869000000000085,0.0,0.03477999999999959,0.5495599999999996,0.41738999999999926,1.4191299999999991,0.3408599999999993,0.8000000000000007,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225999999999999,0.0,0.0,0.0,2.269703812274315e-05,0.06956661178525003,2.269703812274315e-05,2.269703812274315e-05,0.0,0.16694999999999993,0.0,0.0,4.643076170651739e-06,0.7165223632497213,49.293905464514594,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,81.43305266766637,0.3963691904709652
212,2020-01-11,29.35652,0.0,0.0,0.0,0.0,3.3878199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.16694999999999993,0.0,0.0,0.13217000000000034,0.5286899999999992,0.0,0.0,0.0,0.0,0.35478000000000165,0.0,0.04172999999999938,0.47303999999999746,0.5634700000000006,1.0504300000000004,0.2086900000000007,0.8417300000000001,0.14608000000000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19477999999999973,0.0,0.0,0.0,2.269703812274315e-05,0.05566845839864598,2.269703812274315e-05,2.269703812274315e-05,0.0,0.11129999999999995,0.0,0.0,4.643076170651739e-06,0.6121733046208426,46.15651766957676,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,43.13060887019495,0.3963691904709652
213,2020-01-12,35.2,0.0,0.0,0.0,0.0,4.118259999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.13217000000000034,0.47303999999999746,0.0,0.0,0.0,0.0,0.37565000000000026,0.0,0.048690000000000566,0.4452100000000012,0.6608599999999996,1.1895600000000002,0.35478000000000165,4.16,0.18085999999999913,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.2434700000000003,0.0,0.0,0.0,2.269703812274315e-05,0.09045370272573194,2.269703812274315e-05,2.269703812274315e-05,0.0,0.16000000000000014,0.0,0.0,4.643076170651739e-06,0.8626016835215946,52.584347127099306,4.643076170651739e-06,0.04140668507613654,4.6747131902336037e-05,44.5635474797313,0.3057961618082725
214,2020-01-13,36.56347,0.0,0.0,0.0,0.0,3.9930400000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.0,0.09042999999999957,0.6052099999999978,0.0,0.0,0.0,0.0,0.4939100000000014,0.0,0.0,0.4660800000000016,0.3130400000000009,1.4956499999999995,0.2086900000000007,1.0156500000000026,0.11129999999999995,0.06259999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713000000000001,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.0,0.11129999999999995,0.0,0.0,4.643076170651739e-06,0.8695645286358893,57.57216659689975,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,69.31459085000547,0.3267379025395325
215,2020-01-14,32.51478,0.0,0.0,0.0,0.0,3.5756499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.09739000000000075,0.3200000000000003,0.0,0.0,0.0,0.0,0.41042999999999985,0.0,0.048690000000000566,0.40347000000000044,0.5217299999999998,1.5999999999999996,0.20172999999999952,0.8069500000000023,0.15304000000000073,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852100000000011,0.0,0.0,0.05564999999999998,2.269703812274315e-05,0.06263082204547032,2.269703812274315e-05,2.269703812274315e-05,0.0,0.09042999999999957,0.0,0.0,4.643076170651739e-06,0.9808647301183662,62.46956269829991,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,63.742517184935934,0.3963691904709652
216,2020-01-15,29.38434,0.0,0.0,0.0,0.0,3.666080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.20172999999999952,0.0,0.0,0.07652000000000037,0.6400000000000006,0.0,0.0,0.0,0.0,0.5147800000000018,0.0,0.0,0.5495599999999996,0.5843399999999974,1.32869,0.19477999999999973,0.7304300000000001,0.17391000000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.17391000000000112,0.0,0.0,0.0,2.269703812274315e-05,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.0,0.04172999999999938,0.0,0.0,4.643076170651739e-06,1.1339068955045342,60.00695065963194,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,65.53041829986711,0.43825267193347983
217,2020-01-16,27.91652,0.0,0.0,0.0,0.0,3.89565,0.0,0.0,0.0,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.17391000000000112,0.486950000000002,0.0,0.0,0.0,0.0,0.5286899999999992,0.0,0.04172999999999938,0.57043,0.5078200000000006,1.2521699999999996,0.2573900000000009,0.8765199999999993,0.14608000000000132,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713000000000001,0.0,0.0,0.04172999999999938,2.269703812274315e-05,0.04174373110499019,2.269703812274315e-05,2.269703812274315e-05,0.0,0.06955999999999918,0.0,0.0,4.643076170651739e-06,0.7860806008285088,63.339122583859634,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,68.05546868853858,0.4518648034088013
218,2020-01-17,26.73391,0.0,0.0,0.0,0.0,3.262599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.0,0.11129999999999995,0.5008599999999994,0.0,0.0,0.0,0.0,0.5565200000000008,0.0,0.03477999999999959,0.6469500000000021,0.5426000000000002,1.3634699999999995,0.18782000000000032,0.8000000000000007,0.11129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921700000000005,0.0,0.0,0.0,2.269703812274315e-05,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.0,0.06259999999999977,0.0,0.0,4.643076170651739e-06,1.0365206819899537,55.200001331153445,4.643076170651739e-06,0.07648410080099488,4.6747131902336037e-05,63.21373823147165,0.16653358594540535
219,2020-01-18,27.41565,0.0,0.0,0.0,0.0,4.048690000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.05564999999999998,0.0,0.0,0.13217000000000034,0.36172999999999966,0.0,0.0,0.0,0.0,0.4243400000000008,0.0,0.04172999999999938,0.35478000000000165,0.34782000000000046,1.0434699999999992,0.14608000000000132,0.6469500000000021,0.12521000000000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573900000000009,0.0,0.0,0.0,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,2.269703812274315e-05,0.0,0.06259999999999977,0.0,0.0,4.643076170651739e-06,1.1408697406188324,51.68695926560379,4.643076170651739e-06,0.04873629433207505,4.6747131902336037e-05,35.80518796240079,0.34767964327078715
220,2020-01-19,32.43826,0.0,0.0,0.0,0.0,3.9582599999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.16000000000000014,0.39652000000000065,0.0,0.0,0.0,0.0,0.47303999999999746,0.0,0.08347000000000016,0.5495599999999996,0.6191300000000002,1.14086,0.18782000000000032,0.6539100000000015,0.16694999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434700000000003,0.0,0.0,0.0,2.269703812274315e-05,0.1530618277330813,2.269703812274315e-05,2.269703812274315e-05,0.0,0.04172999999999938,0.0,0.0,4.643076170651739e-06,1.099127776715143,49.79478562683748,4.643076170651739e-06,0.03460061933847669,4.6747131902336037e-05,40.26420810760396,0.3544857090084488
221,2020-01-20,30.42782,0.0,0.04173,0.0,0.0,3.6034699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.2365200000000005,0.7165199999999992,0.03477999999999959,0.0,0.0,0.0,0.486950000000002,0.0,0.05564999999999998,0.7165199999999992,0.4521700000000006,1.3704300000000007,0.2434700000000003,0.7513000000000005,0.16000000000000014,0.09739000000000075,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.2782599999999995,0.0,0.0,0.0,2.269703812274315e-05,0.048706094751818085,2.269703812274315e-05,2.269703812274315e-05,0.0,0.10434000000000054,0.0,0.0,4.643076170651739e-06,0.9947787180862644,52.626089091002996,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,69.02978317606038,0.19480493593260206
222,2020-01-21,25.5513,0.0,0.0,0.0,0.0,3.3460800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.11825999999999937,0.7304300000000001,0.0,0.0,0.0,0.0,0.3130400000000009,0.0,0.05564999999999998,0.5078200000000006,0.41738999999999926,1.2382600000000004,0.2991299999999999,0.6956500000000023,0.14608000000000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38260000000000005,0.0,0.0,0.04172999999999938,2.269703812274315e-05,0.04174373110499019,2.269703812274315e-05,2.269703812274315e-05,0.0,0.07652000000000037,0.0,0.0,4.643076170651739e-06,0.6469524234102373,50.17739104030291,4.643076170651739e-06,0.055542360069736674,4.6747131902336037e-05,64.33412136059398,0.18066926093900548
223,2020-01-22,25.31478,0.0,0.0,0.0,0.0,3.5339100000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.10434000000000054,0.0,0.0,0.10434000000000054,0.6121700000000008,0.0,0.0,0.0,0.0,0.3269500000000001,0.0,0.04172999999999938,0.39652000000000065,0.2504299999999997,1.0573899999999998,0.21565000000000012,0.7026000000000003,0.12521000000000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879999999999999,0.0,0.0,0.0,2.269703812274315e-05,0.06263082204547032,2.269703812274315e-05,2.269703812274315e-05,0.0,0.06259999999999977,0.0,0.0,4.643076170651739e-06,0.8069574339107017,47.22782452954063,4.643076170651739e-06,0.03460061933847669,4.6747131902336037e-05,63.29069912865904,0.257106614608098
224,2020-01-23,21.87826,0.0,0.0,0.0,0.0,3.8747799999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.08347000000000016,0.0,0.0,0.13912999999999975,0.68173,0.0,0.0,0.0,0.0,0.36869000000000085,0.0,0.0,0.33391000000000126,0.21565000000000012,0.9599899999999995,0.17391000000000112,0.57043,0.11825999999999937,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4695599999999995,0.0,0.0,0.0,2.269703812274315e-05,0.07652897543207615,2.269703812274315e-05,2.269703812274315e-05,0.0,0.0,0.0,0.0,4.643076170651739e-06,0.6539152685245337,38.37912499725378,4.643076170651739e-06,0.04873629433207505,4.6747131902336037e-05,55.29723669153775,0.2848544210770143
225,2020-01-24,21.83652,0.0,0.0,0.0,0.0,3.2834699999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.07652000000000037,0.0,0.0,0.09042999999999957,0.5634700000000006,0.0,0.0,0.0,0.0,0.40347000000000044,0.0,0.09739000000000075,0.2852100000000011,0.2782599999999995,0.8208599999999997,0.30608000000000146,0.4939100000000014,0.13912999999999975,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7182600000000008,0.0,0.0,0.0,2.269703812274315e-05,0.05566845839864598,2.269703812274315e-05,2.269703812274315e-05,0.0,0.03477999999999959,0.0,0.0,4.643076170651739e-06,0.7165223632497213,30.031305627289846,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,22.69199346000512,0.08329016653865295
226,2020-01-25,23.62434,0.0,0.0,0.0,0.0,3.693909999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.09739000000000075,0.5565200000000008,0.0,0.0,0.0,0.0,0.36869000000000085,0.0,0.05564999999999998,0.2713000000000001,0.16694999999999993,0.9460799999999985,0.19477999999999973,0.5147800000000018,0.3269500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617300000000004,0.0,0.0,0.0,2.269703812274315e-05,0.06263082204547032,2.269703812274315e-05,2.269703812274315e-05,0.0,0.0,0.0,0.0,4.643076170651739e-06,1.099127776715143,30.699130240706104,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,19.325085093937066,0.06234842580739475
227,2020-01-26,28.33391,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.14608000000000132,0.0,0.0,0.21565000000000012,0.8278199999999991,0.0,0.0,0.0,0.0,0.41042999999999985,0.0,0.03477999999999959,0.5565200000000008,0.4660800000000016,0.7860800000000019,0.21565000000000012,0.6608599999999996,0.2365200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530399999999979,0.0,0.0,0.0,2.269703812274315e-05,0.09738949246550987,2.269703812274315e-05,2.269703812274315e-05,0.0,0.0,0.0,0.0,4.643076170651739e-06,2.5878191689338284,38.99825650391276,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,22.69199346000512,0.17386319520134386
228,2020-01-27,37.16869,0.0,0.0626,0.0,0.0,4.82086,0.0,0.0,0.0,0.0,0.0,0.0,0.14608000000000132,0.0,0.0,0.2713000000000001,0.8000000000000007,0.0,0.0,0.0,0.0,0.4521700000000006,0.0,0.13912999999999975,0.5773899999999994,0.5843399999999974,1.4052100000000003,0.22955999999999932,0.7721699999999974,0.2782599999999995,0.048690000000000566,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8556500000000025,0.0,0.0,0.0,2.269703812274315e-05,0.18088470841334292,2.269703812274315e-05,2.269703812274315e-05,0.0,0.09739000000000075,0.0,0.0,4.643076170651739e-06,1.460868059359063,50.768694571026074,4.643076170651739e-06,0.03460061933847669,4.6747131902336037e-05,36.806726712873214,0.3199318368018709
229,2020-01-28,31.80521,0.0,0.0,0.0,0.0,4.46608,0.0,0.0,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.16000000000000014,0.8278199999999991,0.0,0.0,0.0,0.0,0.43825999999999965,0.0,0.07652000000000037,0.4660800000000016,0.40347000000000044,1.6695600000000006,0.16694999999999993,0.6678200000000007,0.2434700000000003,0.04172999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608599999999996,0.0,0.0,0.0,2.269703812274315e-05,0.08349133907890582,2.269703812274315e-05,2.269703812274315e-05,0.0,0.09042999999999957,0.0,0.0,4.643076170651739e-06,1.1826117045225217,53.85738925920663,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,73.34954074540067,0.375427449739707
230,2020-01-29,32.50086,0.0,0.03478,0.0,0.0,4.987819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.13912999999999975,0.0,0.0,0.16694999999999993,0.7860800000000019,0.0,0.0,0.0,0.0,0.6469500000000021,0.0,0.07652000000000037,0.6052099999999978,0.47303999999999746,1.9686900000000005,0.18085999999999913,0.6191300000000002,0.17391000000000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469500000000021,0.0,0.0,0.0,2.269703812274315e-05,0.04174373110499019,2.269703812274315e-05,2.269703812274315e-05,0.0,0.07652000000000037,0.0,0.0,4.643076170651739e-06,1.1408697406188324,58.7617365034604,4.643076170651739e-06,0.055542360069736674,4.6747131902336037e-05,99.16547163185936,0.40317525620862327
231,2020-01-30,30.05913,0.0,0.0,0.0,0.0,4.83478,0.0,0.0,0.0,0.0,0.0,0.0,0.12521000000000093,0.0,0.0,0.13912999999999975,0.7304300000000001,0.0,0.0,0.0,0.0,0.5147800000000018,0.0,0.03477999999999959,0.5356500000000004,0.486950000000002,1.6069499999999994,0.2434700000000003,0.5982599999999998,0.30608000000000146,0.06259999999999977,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.6191300000000002,0.0,0.0,0.0,2.269703812274315e-05,0.03478136745816229,2.269703812274315e-05,2.269703812274315e-05,0.0,0.12521000000000093,0.0,0.0,4.643076170651739e-06,1.0434718248435555,58.46956616065596,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,168.29939322092585,0.34767964327078715
232,2020-01-31,24.94608,0.0,0.0,0.0,0.0,4.40347,0.0,0.0,0.0,0.0,0.0,0.0,0.11825999999999937,0.0,0.0,0.17391000000000112,0.5843399999999974,0.0,0.0,0.0,0.0,0.2713000000000001,0.0,0.06259999999999977,0.2643400000000007,0.41738999999999926,1.1756500000000027,0.11825999999999937,0.6400000000000006,0.2225999999999999,0.05564999999999998,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.5078200000000006,0.0,0.0,0.0,2.269703812274315e-05,0.1321747367925994,2.269703812274315e-05,2.269703812274315e-05,0.0,0.15304000000000073,0.0,0.0,4.643076170651739e-06,1.1895628473761235,51.56869621900701,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,82.77594179205832,0.36862138400204714
233,2020-02-01,28.64,0.0,0.0,0.0,0.0,4.883469999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.36869000000000085,0.43825999999999965,0.0,0.0,0.0,0.0,0.4521700000000006,0.0,0.11825999999999937,0.41042999999999985,0.5008599999999994,1.1756500000000027,0.17391000000000112,0.57043,0.2921700000000005,0.03477999999999959,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.5634700000000006,0.0,0.0,0.0,2.269703812274315e-05,0.09045370272573194,2.269703812274315e-05,2.269703812274315e-05,0.0,0.19477999999999973,0.0,0.04172999999999938,4.643076170651739e-06,1.2452187992477093,53.41217675101602,4.643076170651739e-06,0.04873629433207505,4.6747131902336037e-05,41.51652420333321,0.4241169969398797
234,2020-02-02,38.35826,0.0,0.05565,0.0,0.0,5.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.22955999999999932,0.57043,0.048690000000000566,0.0,0.0,0.0,0.5356500000000004,0.0,0.048690000000000566,0.6747800000000019,0.37565000000000026,1.3704300000000007,0.13912999999999975,0.5147800000000018,0.2782599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.4660800000000016,0.0,0.0,0.0,2.269703812274315e-05,0.09738949246550987,2.269703812274315e-05,2.269703812274315e-05,0.0,0.03477999999999959,0.0,0.0,4.643076170651739e-06,1.2243419661655182,53.377385929965925,4.643076170651739e-06,4.6747131902336037e-05,4.6747131902336037e-05,48.41054525206344,0.4309230626775413
235,2020-02-03,34.97739,0.0,0.0,0.0,0.0,4.904340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.08347000000000016,0.0,0.0,0.21565000000000012,0.43825999999999965,0.03477999999999959,0.0,0.0,0.0,0.43825999999999965,0.0,0.06955999999999918,0.41042999999999985,0.30608000000000146,1.6278199999999998,0.12521000000000093,0.5843399999999974,0.36172999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.03477999999999959,0.0,0.0,0.0,0.0,0.36172999999999966,0.0,0.0,0.0,2.269703812274315e-05,0.05566845839864598,2.269703812274315e-05,2.269703812274315e-05,0.0,0.05564999999999998,0.0,0.0,4.643076170651739e-06,1.0782626458936448,57.59304342998195,4.643076170651739e-06,0.13197971373882922,4.6747131902336037e-05,86.78262033746631,0.36129177474610685
236,2020-02-04,32.56347,0.0,0.0,0.04173,0.0,4.53565,0.0,0.0,0.0,0.0,0.0,0.0,0.18782000000000032,0.0,0.0,0.18782000000000032,0.68173,0.0,0.0,0.0,0.0,0.5217299999999998,0.0,0.0,0.5356500000000004,0.36172999999999966,1.6069499999999994,0.16694999999999993,0.6956500000000023,0.19477999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.08347000000000016,0.0,0.0,0.0,0.0,0.5565200000000008,0.0,0.0,0.0,2.269703812274315e-05,0.07652897543207615,2.269703812274315e-05,2.269703812274315e-05,0.0,0.04172999999999938,0.0,0.0,4.643076170651739e-06,1.099127776715143,58.406959065930764,4.643076170651739e-06,0.24349448313277833,4.6747131902336037e-05,94.18447859892956,0.3335439682771888
237,2020-02-05,33.74608,0.0,0.0,0.0,0.0,4.201730000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09739000000000075,0.0,0.0,0.09739000000000075,1.1617300000000004,0.0,0.0,0.0,0.0,0.41042999999999985,0.0,0.09042999999999957,0.47303999999999746,0.4799900000000008,1.5512999999999995,0.2086900000000007,0.5565200000000008,0.2713000000000001,0.07652000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452100000000012,0.0,0.0,0.048690000000000566,2.269703812274315e-05,0.11131421975916567,2.269703812274315e-05,2.269703812274315e-05,0.0,0.048690000000000566,0.0,0.0,4.643076170651739e-06,1.0712998007793466,58.441738184720165,4.643076170651739e-06,0.15292145447008565,4.6747131902336037e-05,97.39170619192177,0.22935880813917997
238,2020-02-06,33.89217,0.0,0.0,0.0,0.0,3.76347,0.0,0.0,0.0,0.0,0.0,0.0,0.06955999999999918,0.0,0.0,0.14608000000000132,0.7304300000000001,0.04172999999999938,0.0,0.0,0.0,0.5843399999999974,0.0,0.04172999999999938,0.5565200000000008,0.4452100000000012,1.3634699999999995,0.13912999999999975,0.7234700000000007,0.19477999999999973,0.048690000000000566,0.0,0.0,0.0,0.0,0.0,0.04172999999999938,0.0,0.0,0.0,0.0,0.38260000000000005,0.0,0.0,0.04172999999999938,2.269703812274315e-05,0.048706094751818085,2.269703812274315e-05,2.269703812274315e-05,0.0,0.0,0.0,0.0,4.643076170651739e-06,1.057385812811452,55.04695916576728,4.643076170651739e-06,0.11103797300757101,4.6747131902336037e-05,113.82259596966705,0.257106614608098
239,2020-02-07,30.82434,0.0,0.0,0.03478,0.0,3.6869499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.11129999999999995,0.0,0.0,0.13912999999999975,0.5773899999999994,0.06259999999999977,0.0,0.0,0.0,0.5286899999999992,0.0,0.07652000000000037,0.6400000000000006,0.33391000000000126,1.5999999999999996,0.09739000000000075,0.7791300000000003,0.21565000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.048690000000000566,0.0,0.0,0.0,0.0,0.38955999999999946,0.0,0.0,0.0,2.269703812274315e-05,0.11131421975916567,2.269703812274315e-05,2.269703812274315e-05,0.0,0.17391000000000112,0.0,0.0,4.643076170651739e-06,0.6678292564924302,51.08174174691271,4.643076170651739e-06,0.055542360069736674,4.6747131902336037e-05,101.69732808626848,0.22935880813917997
