,기간,운동화,데일리즈,김건희옷,교련복,마르조썸머인견팬츠,반팔크롭자켓,세루티자켓,올리비아로렌티셔츠,비비안마이핏네모팬티,안나수이원피스,항균여자사각팬티,나이스,행텐10320-150-404-51,리린,법복,모르간썸머원피스,한지민가디건,스프리스기능성바람막이,쿨스판골지여자밴딩와이드바지,에바큐브,여성정장하객룩,나이키더블스우시후드집업,마틴발썸머울카라니트,여성여름정장,유니클로마르니,딜레탕티즘,셀린느티셔츠,닉스조거팬츠,클로앤차이가디건형니트,디키즈874여자,반팔청자켓,레이지카키하프조거팬츠,테이퍼드세미와이드청바지,남성린넨체크셔츠,트위드반팔,남자무지트임브이넥,마드제이,테이핑브라,데일리셔링청롱원피스,여성반팔가디건,유에르,지오다노101221,커클랜드티셔츠,헬스오버핏반팔티셔츠,테니스원피스,노가다망사작업조끼,텐셀배기진,러브이즈트루,가니송,신혼부부,리스트바지,여성롱원피스,폴로반팔셔츠,리바이스쿨진여성,엉뽕,쿨스판스판팬츠,비비안컴포트브라팬티,트임밴딩롱스커트,질염예방여성면팬티,마리나요팅티셔츠,바스락스커트,달고나라인린넨원피스,비뮤즈맨션,김나영실리콘니플패치니플패드,다다있어민소매,리더잭텐셀풀스트링팬츠,올앤선드리원피스,자바나스반팔,골지니트여성니트
468,2020-09-19,15.14957,0.01916,0.0,0.33003,0.0,2.699918311144245e-06,2.699918311144245e-06,0.13414498328341118,2.699918311144245e-06,0.11936185418438505,0.00014011850266015813,16.30579564846759,0.00014011850266015813,19.384643633466272,0.24486563164202035,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,0.12349728361333767,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.017036254965668185,0.14904752152955147,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0958182694799925,2.699918311144245e-06,2.699918311144245e-06,0.22782953604387668,0.12562577586600288,0.2874494086033579,0.21931275852019816,0.21505558470522335,0.06600833320025323,2.699918311144245e-06,0.1937624259491626,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,0.2959661861270364,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.12136860205102806,0.03619839692051219,2.699918311144245e-06
469,2020-09-20,17.50878,0.02768,0.0,0.23847,0.0,2.699918311144245e-06,2.699918311144245e-06,0.16395248966942155,2.699918311144245e-06,0.08731300050650237,0.00014011850266015813,17.489520059060197,0.00014011850266015813,20.138397142417713,0.48334285604427674,0.012778364709476797,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,2.699918311144245e-06,0.11710418357734476,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.23634874346128498,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,0.18524564842548408,0.17672887090180467,0.2959661861270364,0.28106121798716543,0.21079598099651964,0.05536296876908686,2.699918311144245e-06,0.14053074400587384,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,0.26615624984729536,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.11924001514354199,0.03619839692051219,2.699918311144245e-06
470,2020-09-21,16.36111,0.03619,0.0,0.30022,0.0,2.699918311144245e-06,2.699918311144245e-06,0.11498041143483739,2.699918311144245e-06,0.07032710805722431,0.00014011850266015813,27.02437451676717,0.00014011850266015813,23.76024222896289,0.36623542360462835,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,2.699918311144245e-06,0.10858818391107938,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.02981020630432063,0.15330712523825607,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.09368725267877487,2.699918311144245e-06,2.699918311144245e-06,0.20227920347284112,0.15756672894696067,0.3619742493027083,0.15330712523825607,0.23421772666006824,0.025553032489345817,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,0.31299974117439344,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.09794685638748035,0.057491555676573824,2.699918311144245e-06
471,2020-09-22,16.55275,0.04471,0.0,0.30235,0.0,2.699918311144245e-06,2.699918311144245e-06,0.11924001514354199,2.699918311144245e-06,0.046931444872369,0.00014011850266015813,26.996652258335804,0.00014011850266015813,24.315975110832937,0.3364239796469839,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,2.699918311144245e-06,0.13839824960053715,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.1469189346220645,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.09794685638748035,2.699918311144245e-06,2.699918311144245e-06,0.21292699779773727,0.0958182694799925,0.3939127724899354,0.21931275852019816,0.26615624984729536,0.023422015688129072,2.699918311144245e-06,0.1660835064706383,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,0.31725934488309715,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07665369763141783,0.027681619396834556,2.699918311144245e-06
472,2020-09-23,16.08005,0.05536,0.0,0.29809,0.0,2.699918311144245e-06,0.18524564842548408,0.1426617608070906,2.699918311144245e-06,0.04901462036143123,0.00014011850266015813,34.791734694138896,0.00014011850266015813,24.32448908443469,0.4003020634557837,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.5578625622410458,2.699918311144245e-06,0.1426603162911988,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.1469189346220645,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,2.699918311144245e-06,0.2448655209849635,0.14053074400587384,0.3193879317905841,0.2533822985086429,0.2257009491363906,0.027681619396834556,2.699918311144245e-06,0.16821209337812704,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,0.23634874346128498,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.09794685638748035,0.027681619396834556,2.699918311144245e-06
473,2020-09-24,14.68966,0.02129,0.0,0.28318,0.0,2.699918311144245e-06,0.051103365060382266,0.17246926719310096,2.699918311144245e-06,0.05750756658607159,0.00014011850266015813,30.179904649891533,0.00014011850266015813,22.23144490433356,0.3385551594084646,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10646363391115887,2.699918311144245e-06,0.15969231562372954,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.01277665125696359,0.15969531585444763,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08091330134012331,2.699918311144245e-06,2.699918311144245e-06,0.2214437753214158,0.10007544329496731,0.6068370703693606,0.1703406802856131,0.1980220296578663,0.04684376135167767,2.699918311144245e-06,0.14904752152955147,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,0.26615624984729536,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0723965238164439,0.04684376135167767,2.699918311144245e-06
474,2020-09-25,13.68678,0.02768,0.0,0.38539,0.0,2.699918311144245e-06,2.699918311144245e-06,0.23421772666006824,2.699918311144245e-06,0.023535781687515467,0.00014011850266015813,27.264901163619683,0.00014011850266015813,18.549980511687817,0.40881961887225327,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,0.11923521692267514,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.15756672894696067,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06600833320025323,2.699918311144245e-06,2.699918311144245e-06,0.1660835064706383,0.11924001514354199,0.38752458187374295,0.23634874346128498,0.15969531585444763,0.014905238164450552,2.699918311144245e-06,0.1384021570983851,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,0.24699410789245047,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,0.010648064349476627,2.699918311144245e-06
475,2020-09-26,15.21132,0.02768,0.0,0.23208,0.0,2.699918311144245e-06,0.019164841873155147,0.15969531585444763,2.699918311144245e-06,0.04260484962585487,0.00014011850266015813,16.31428859469223,0.00014011850266015813,18.388157704219065,0.3193888688140447,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,2.699918311144245e-06,0.15756128227839827,3.0878799019973258e-06,0.017035087212432742,3.0878799019973258e-06,2.699918311144245e-06,0.1937624259491626,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,0.06813692010773931,2.699918311144245e-06,2.699918311144245e-06,0.18524564842548408,0.11072323761986347,0.24912269479993832,0.23847733036877283,0.20440779038032808,0.025553032489345817,2.699918311144245e-06,0.23208913975258127,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,0.2448655209849635,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0723965238164439,0.010648064349476627,2.699918311144245e-06
476,2020-09-27,17.60459,0.04897,0.0,0.22995,0.0,2.699918311144245e-06,0.014905238164450552,0.11498041143483739,2.699918311144245e-06,0.04260484962585487,0.00014011850266015813,18.622286792304973,0.00014011850266015813,17.70254105678466,0.36836302155138423,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,0.1341443166249343,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.01277665125696359,0.18737423533297015,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,0.07026550701522716,2.699918311144245e-06,2.699918311144245e-06,0.1746002839943177,0.10646363391115887,0.6834880680824682,0.33642148683794115,0.16395248966942155,0.027681619396834556,2.699918311144245e-06,0.18950525213418778,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,0.44714202453949436,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,0.025553032489345817,2.699918311144245e-06
477,2020-09-28,12.57319,0.01916,0.0,0.26828,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,0.04260484962585487,0.00014011850266015813,22.797771693727963,0.00014011850266015813,17.344828801995998,0.29596738232611397,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,0.13201328327960304,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08943007886380183,2.699918311144245e-06,2.699918311144245e-06,0.1234971889585168,0.09368725267877487,0.3555860586865167,0.1618239027619346,0.14053074400587384,0.017036254965668185,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.034069810013025226,2.699918311144245e-06,0.455658802063172,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,0.03619839692051219,2.699918311144245e-06
478,2020-09-29,11.74917,0.0298,0.0,0.2555,0.0,2.699918311144245e-06,0.03832698382800004,0.11710899834232436,2.699918311144245e-06,0.04901462036143123,0.00014011850266015813,14.659766523571518,0.00014011850266015813,15.181516580616359,0.2682871181299493,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,2.699918311144245e-06,0.08090915156695289,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.12562577586600288,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0723965238164439,2.699918311144245e-06,2.699918311144245e-06,0.13627357019089903,0.11710899834232436,0.5429600239949064,0.11072323761986347,0.12988537957470747,0.025553032489345817,2.699918311144245e-06,0.1234971889585168,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,0.2874494086033579,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08091330134012331,0.027681619396834556,2.699918311144245e-06
479,2020-09-30,12.14521,0.0149,0.0,0.25976,0.0,2.699918311144245e-06,0.20653880718154483,0.04684376135167767,2.699918311144245e-06,0.029945552423090938,0.00014011850266015813,6.777350961496191,0.00014011850266015813,12.043008736715962,0.18311872759470127,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.07026550701522716,2.699918311144245e-06,0.07452418524601878,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.014905238164450552,0.1660835064706383,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,2.699918311144245e-06,0.1746002839943177,0.08304188824761027,0.3300332962217505,0.12562577586600288,0.10007544329496731,0.034069810013025226,2.699918311144245e-06,0.12775679266721962,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,0.20015061656535327,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04897477815289619,0.017036254965668185,2.699918311144245e-06
480,2020-10-01,13.86138,0.01916,0.0,0.21292,0.0,2.699918311144245e-06,0.11924001514354199,0.0638797462927645,2.699918311144245e-06,0.03619507889027851,0.00014011850266015813,5.851139090205372,0.00014011850266015813,11.727880677194923,0.3406827573552196,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,0.1213662502680064,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.14053074400587384,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.06174872949154864,2.699918311144245e-06,2.699918311144245e-06,0.13201396648219443,0.11072323761986347,0.30235437674322707,0.1469189346220645,0.18524564842548408,0.017036254965668185,2.699918311144245e-06,0.1469189346220645,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.023422015688129072,2.699918311144245e-06,0.21505558470522335,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04897477815289619,0.023422015688129072,2.699918311144245e-06
481,2020-10-02,15.16448,0.02129,0.0,0.25763,0.0,2.699918311144245e-06,0.10859222081864583,0.08730149195631398,2.699918311144245e-06,0.046931444872369,0.00014011850266015813,6.398373266755225,0.00014011850266015813,14.704565713626565,0.5152818979486788,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.040458000629216784,2.699918311144245e-06,0.11071921725641065,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.017036254965668185,0.14479034771457666,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,2.699918311144245e-06,0.1618239027619346,0.07452511072393087,0.28106121798716543,0.20440779038032808,0.18950525213418778,0.0447151744441916,2.699918311144245e-06,0.13627357019089903,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,0.2640276629398093,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0638797462927645,0.019164841873155147,2.699918311144245e-06
482,2020-10-03,16.56126,0.02129,0.0,0.21931,0.0,2.699918311144245e-06,0.0723965238164439,0.20227920347284112,2.699918311144245e-06,0.08522982501743925,0.00014011850266015813,7.041433515801947,0.00014011850266015813,16.744380545096842,0.5557349134548222,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.051103365060382266,2.699918311144245e-06,0.15117631595746417,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.01277665125696359,0.18737423533297015,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,0.19163383904167475,0.1618239027619346,0.4514016282481981,0.23421772666006824,0.15117853833077,0.040458000629216784,2.699918311144245e-06,0.11285182452735043,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,0.25763947232361595,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10433504700367102,0.057491555676573824,2.699918311144245e-06
483,2020-10-04,19.23347,0.02129,0.0,0.20866,0.0,2.699918311144245e-06,0.08943007886380183,0.2171841716127112,2.699918311144245e-06,0.08522982501743925,0.00014011850266015813,11.61288200441518,0.00014011850266015813,19.82113790313519,0.44927263437839837,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.034069810013025226,2.699918311144245e-06,0.16607728194466365,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,0.021293428780642998,0.19589101285664867,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08943007886380183,2.699918311144245e-06,2.699918311144245e-06,0.16821209337812704,0.12562577586600288,0.4088153107360748,0.23421772666006824,0.18098847461050926,0.05962014258406079,2.699918311144245e-06,0.15969531585444763,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,0.3555860586865167,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.13414498328341118,0.03832698382800004,2.699918311144245e-06
484,2020-10-05,18.02406,0.03619,0.0,0.25976,0.0,2.699918311144245e-06,0.10007544329496731,0.1469189346220645,2.699918311144245e-06,0.04052167413679353,0.00014011850266015813,19.378159006297842,0.00014011850266015813,23.574997935006206,0.41094721681900914,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,0.15756128227839827,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.14479034771457666,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,0.06174872949154864,2.699918311144245e-06,2.699918311144245e-06,0.13627357019089903,0.1469189346220645,0.4833401514354252,0.14904752152955147,0.21292699779773727,0.023422015688129072,2.699918311144245e-06,0.15756672894696067,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,0.46630659638806815,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.057491555676573824,0.019164841873155147,2.699918311144245e-06
485,2020-10-06,18.09858,0.03193,0.0,0.33854,0.0,2.699918311144245e-06,0.08517047515509635,0.15756672894696067,2.699918311144245e-06,0.06183416183258572,0.00014011850266015813,17.108459188830167,0.00014011850266015813,24.315975110832937,0.34920031277169006,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.10859222081864583,2.699918311144245e-06,0.15756128227839827,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.1234971889585168,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,2.699918311144245e-06,2.699918311144245e-06,0.2917090123120616,0.10859222081864583,0.5046333101914868,0.24912269479993832,0.2299605528450943,0.017036254965668185,2.699918311144245e-06,0.16395248966942155,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,0.36410283621019435,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.05323195196787012,0.034069810013025226,2.699918311144245e-06
486,2020-10-07,16.86149,0.03619,0.0,0.34067,0.0,2.699918311144245e-06,0.08091330134012331,0.1426617608070906,2.699918311144245e-06,0.08314664952837703,0.00014011850266015813,16.363163096551002,0.00014011850266015813,22.748848786829495,0.3193888688140447,5.613399496340321e-06,5.613399496340321e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,0.10646528428080693,3.0878799019973258e-06,3.0878799019973258e-06,3.0878799019973258e-06,2.699918311144245e-06,0.12136860205102806,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0447151744441916,2.699918311144245e-06,2.699918311144245e-06,0.2086673940890318,0.11498041143483739,0.43010846949213644,0.20015061656535327,0.2214437753214158,0.021293428780642998,2.699918311144245e-06,0.15330712523825607,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,0.28532082169586914,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,0.034069810013025226,2.699918311144245e-06
