,기간,운동화,데일리즈,김건희옷,교련복,마르조썸머인견팬츠,반팔크롭자켓,세루티자켓,올리비아로렌티셔츠,비비안마이핏네모팬티,안나수이원피스,나이스,행텐10320-150-404-51,리린,법복,모르간썸머원피스,한지민가디건,스프리스기능성바람막이,에바큐브,나이키더블스우시후드집업,마틴발썸머울카라니트,여성여름정장,유니클로마르니,딜레탕티즘,셀린느티셔츠,닉스조거팬츠,클로앤차이가디건형니트,디키즈874여자,반팔청자켓,레이지카키하프조거팬츠,테이퍼드세미와이드청바지,트위드반팔,마드제이,테이핑브라,여성반팔가디건,유에르,지오다노101221,커클랜드티셔츠,테니스원피스,러브이즈트루,가니송,신혼부부,리스트바지,여성롱원피스,폴로반팔셔츠,리바이스쿨진여성,엉뽕,마리나요팅티셔츠,바스락스커트,비뮤즈맨션,리더잭텐셀풀스트링팬츠,올앤선드리원피스,자바나스반팔
274,2020-03-09,18.1071,0.04897,0.0,0.28106,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,0.025618957176576806,47.669284590449074,0.00014011850266015813,21.092291945259415,0.26615624984729536,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,3.0878799019973258e-06,3.0878799019973258e-06,0.30874264407102103,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.11285182452735043,0.33216431302296723,0.10007544329496731,0.4577898188643905,0.08730149195631398,0.2171841716127112,0.0447151744441916,2.699918311144245e-06,0.14904752152955147,2.699918311144245e-06,0.027681619396834556,0.3939127724899354,2.699918311144245e-06,0.0723965238164439,0.02981020630432063
275,2020-03-10,18.65005,0.05961,0.0,0.21931,0.0,2.699918311144245e-06,2.699918311144245e-06,0.2086673940890318,2.699918311144245e-06,0.027702132665639922,43.30439096378979,0.00014011850266015813,20.736709913703304,0.17246926719310096,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,3.0878799019973258e-06,3.0878799019973258e-06,0.4002957407696677,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08091330134012331,0.2640276629398093,0.057491555676573824,0.3939127724899354,0.15543571214574214,0.15756672894696067,0.04684376135167767,2.699918311144245e-06,0.15756672894696067,2.699918311144245e-06,0.014905238164450552,0.38752458187374295,2.699918311144245e-06,0.10646363391115887,0.017036254965668185
276,2020-03-11,17.809,0.07878,0.0,0.21505,0.0,2.699918311144245e-06,2.699918311144245e-06,0.17672887090180467,2.699918311144245e-06,0.13202115138714898,36.07144542149677,0.00014011850266015813,20.513169159300073,0.2831898048946524,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,3.0878799019973258e-06,3.0878799019973258e-06,0.3726167084255394,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,0.30235437674322707,0.057491555676573824,0.37261961373387376,0.13414498328341118,0.17672887090180467,0.03832698382800004,2.699918311144245e-06,0.19589101285664867,2.699918311144245e-06,2.699918311144245e-06,0.42372027887594577,2.699918311144245e-06,0.0638797462927645,0.02981020630432063
277,2020-03-12,17.26604,0.08091,0.0,0.21079,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,0.03411190340121628,29.94771070499527,0.00014011850266015813,20.074420352449852,0.2257009491363906,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,3.0878799019973258e-06,3.0878799019973258e-06,0.34919160905701485,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,0.06174872949154864,0.2257009491363906,0.04258658753670286,0.3534550418852982,0.1469189346220645,0.21079598099651964,0.06174872949154864,2.699918311144245e-06,0.12136860205102806,2.699918311144245e-06,0.017036254965668185,0.3747482006413607,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06
278,2020-03-13,15.82242,0.066,0.0,0.39816,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1426617608070906,2.699918311144245e-06,0.012799415705424089,25.59771979529621,0.00014011850266015813,19.290986124294,0.2555108854161299,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,3.0878799019973258e-06,3.0878799019973258e-06,0.3811327080918048,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,0.01277665125696359,0.08304188824761027,0.33642148683794115,0.0447151744441916,0.33216431302296723,0.12988537957470747,0.25763947232361595,0.034069810013025226,2.699918311144245e-06,0.15543571214574214,2.699918311144245e-06,0.017036254965668185,0.34493826436162056,2.699918311144245e-06,0.10646363391115887,2.699918311144245e-06
279,2020-03-14,18.93324,0.066,0.0,0.29809,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1660835064706383,2.699918311144245e-06,0.021292361930063564,16.642148367816972,0.00014011850266015813,17.78132487179732,0.20440779038032808,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,3.0878799019973258e-06,0.021289020188037355,0.27893257838156327,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.023422015688129072,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.08517047515509635,0.3385525036391588,0.0447151744441916,0.28532082169586914,0.2257009491363906,0.22782953604387668,0.06174872949154864,2.699918311144245e-06,0.11285182452735043,2.699918311144245e-06,0.010648064349476627,0.4492730413407111,2.699918311144245e-06,0.12988537957470747,2.699918311144245e-06
280,2020-03-15,21.53518,0.06387,0.0,0.41094,0.0,2.699918311144245e-06,2.699918311144245e-06,0.15543571214574214,2.699918311144245e-06,0.032028727912153165,14.985543121207199,0.00014011850266015813,18.23481615133937,0.20227920347284112,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,3.0878799019973258e-06,0.014904053867101474,0.34280664273608163,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.08304188824761027,0.30874256735941863,0.04258658753670286,0.3236475354992887,0.18950525213418778,0.24699410789245047,0.07665369763141783,2.699918311144245e-06,0.1384021570983851,2.699918311144245e-06,2.699918311144245e-06,0.3577146455940037,2.699918311144245e-06,0.1384021570983851,0.07026550701522716
281,2020-03-16,18.90556,0.03832,0.0,0.24486,0.0,2.699918311144245e-06,2.699918311144245e-06,0.20653880718154483,2.699918311144245e-06,0.01071624021636186,24.843930756792403,0.00014011850266015813,19.41229103546479,0.17885745780929163,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,3.0878799019973258e-06,3.0878799019973258e-06,0.364100708759274,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.023422015688129072,0.06813692010773931,0.3151307579756102,0.05536296876908686,0.5472171978098803,0.11924001514354199,0.21931275852019816,0.051103365060382266,2.699918311144245e-06,0.20227920347284112,2.699918311144245e-06,2.699918311144245e-06,0.2640276629398093,2.699918311144245e-06,0.09794685638748035,0.010648064349476627
282,2020-03-17,18.34983,0.05961,0.0,0.19163,0.0,2.699918311144245e-06,2.699918311144245e-06,0.14904752152955147,2.699918311144245e-06,0.021292361930063564,27.20096370053231,0.00014011850266015813,20.110635557105862,0.1746002839943177,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,3.0878799019973258e-06,3.0878799019973258e-06,0.38326374143713515,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,0.09794685638748035,0.24273450418374765,0.06174872949154864,0.41094632753729243,0.13627357019089903,0.2682872666485121,0.08730149195631398,2.699918311144245e-06,0.11498041143483739,2.699918311144245e-06,0.021293428780642998,0.7601414956893064,2.699918311144245e-06,0.10646363391115887,0.03194122310553915
283,2020-03-18,17.68338,0.05536,0.0,0.22782,0.0,2.699918311144245e-06,2.699918311144245e-06,0.24912269479993832,2.699918311144245e-06,0.01071624021636186,26.528258261833546,0.00014011850266015813,21.547866400290523,0.18950525213418778,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.023422015688129072,3.0878799019973258e-06,3.0878799019973258e-06,0.3406756093907495,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.040458000629216784,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.0915586657712888,0.25763947232361595,0.03619839692051219,0.4045581369211009,0.12136860205102806,0.2214437753214158,0.08091330134012331,2.699918311144245e-06,0.18524564842548408,2.699918311144245e-06,0.025553032489345817,0.43862524701581496,2.699918311144245e-06,0.11285182452735043,0.021293428780642998
284,2020-03-19,17.06802,0.05323,0.0,0.16395,0.0,2.699918311144245e-06,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,0.015042835462875992,26.440925135561315,0.00014011850266015813,20.562043661158846,0.1746002839943177,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,0.034069810013025226,2.699918311144245e-06,0.027681619396834556,3.0878799019973258e-06,0.010641987176440715,0.276801545036232,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,0.08730149195631398,0.21292699779773727,0.04897477815289619,0.4322370563996243,0.17246926719310096,0.13414498328341118,0.05962014258406079,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,0.03832698382800004,0.34068109054664664,2.699918311144245e-06,0.11498041143483739,0.01277665125696359
285,2020-03-20,16.5421,0.05536,0.0,0.25763,0.0,2.699918311144245e-06,2.699918311144245e-06,0.2555108854161299,2.699918311144245e-06,0.00014011850266015813,24.64170249008496,0.00014011850266015813,19.126895993463243,0.1426617608070906,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.040458000629216784,2.699918311144245e-06,0.023422015688129072,3.0878799019973258e-06,0.012773020521771983,0.2682855453699666,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,0.21505558470522335,0.03194122310553915,0.6132228310918215,0.1384021570983851,0.1746002839943177,0.06813692010773931,2.699918311144245e-06,0.19163383904167475,2.699918311144245e-06,0.034069810013025226,0.3555860586865167,2.699918311144245e-06,0.08730149195631398,0.023422015688129072
286,2020-03-21,18.89705,0.03832,0.0,0.17459,0.0,2.699918311144245e-06,2.699918311144245e-06,0.2512512817074253,2.699918311144245e-06,0.055424391097008474,14.138171429963972,0.00014011850266015813,18.988605189843177,0.21079598099651964,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.01277665125696359,2.699918311144245e-06,0.0447151744441916,3.0878799019973258e-06,0.014904053867101474,1.7012671969490443,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.13414498328341118,0.2448655209849635,0.03619839692051219,0.4088153107360748,0.12775679266721962,0.19589101285664867,0.09368725267877487,2.699918311144245e-06,0.13201396648219443,2.699918311144245e-06,0.02981020630432063,0.34493826436162056,2.699918311144245e-06,0.08730149195631398,0.01277665125696359
287,2020-03-22,21.35632,0.0298,0.0,0.17459,0.0,2.699918311144245e-06,2.699918311144245e-06,0.21292699779773727,2.699918311144245e-06,0.03411190340121628,13.92520679727444,0.00014011850266015813,19.446423064631738,0.21079598099651964,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,3.0878799019973258e-06,0.010641987176440715,1.4052975733997952,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03619839692051219,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1234971889585168,0.23847733036877283,0.03832698382800004,0.37261961373387376,0.19163383904167475,0.20653880718154483,0.08943007886380183,2.699918311144245e-06,0.1384021570983851,2.699918311144245e-06,2.699918311144245e-06,0.2980947730345225,2.699918311144245e-06,0.15969531585444763,0.021293428780642998
288,2020-03-23,18.1731,0.06174,0.0,0.22782,0.0,2.699918311144245e-06,2.699918311144245e-06,0.20015061656535327,2.699918311144245e-06,0.021292361930063564,27.686503833752237,0.00014011850266015813,22.731751055151523,0.2299605528450943,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,3.0878799019973258e-06,0.010641987176440715,0.7601394286734333,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,0.10859222081864583,0.22782953604387668,0.017036254965668185,0.4492730413407111,0.11924001514354199,0.24273450418374765,0.11924001514354199,2.699918311144245e-06,0.15756672894696067,2.699918311144245e-06,0.025553032489345817,0.9283508891491223,2.699918311144245e-06,0.11710899834232436,0.02981020630432063
289,2020-03-24,18.65431,0.05536,0.0,0.20866,0.0,2.699918311144245e-06,2.699918311144245e-06,0.18737423533297015,2.699918311144245e-06,0.025618957176576806,26.74330607001214,0.00014011850266015813,23.317283611846445,0.2257009491363906,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,3.0878799019973258e-06,0.025551086878698115,0.6004420672145487,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1426617608070906,0.3300332962217505,0.03194122310553915,0.417334518153484,0.16395248966942155,0.18737423533297015,0.08517047515509635,2.699918311144245e-06,0.1937624259491626,2.699918311144245e-06,0.017036254965668185,0.6728427036513027,2.699918311144245e-06,0.12775679266721962,0.017036254965668185
290,2020-03-25,17.55988,0.04045,0.0,0.19376,0.0,2.699918311144245e-06,2.699918311144245e-06,0.21505558470522335,2.699918311144245e-06,0.027702132665639922,24.11369762574184,0.00014011850266015813,23.59626888311242,0.2406059172762589,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,0.01277665125696359,2.699918311144245e-06,0.05536296876908686,3.0878799019973258e-06,0.010641987176440715,0.5536000021925593,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.034069810013025226,0.10007544329496731,0.35984323250148975,0.04258658753670286,0.39604135939742235,0.16821209337812704,0.2257009491363906,0.08517047515509635,2.699918311144245e-06,0.18098847461050926,2.699918311144245e-06,0.023422015688129072,0.5280550558550363,2.699918311144245e-06,0.14904752152955147,0.04258658753670286
291,2020-03-26,18.41158,0.0298,0.0,0.21931,0.0,2.699918311144245e-06,2.699918311144245e-06,0.2533822985086429,2.699918311144245e-06,0.032028727912153165,25.393248108831315,0.00014011850266015813,22.72117493343782,0.21931275852019816,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.8197613682487876,0.027681619396834556,2.699918311144245e-06,0.0447151744441916,3.0878799019973258e-06,0.01916612055776401,0.5280520031937632,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,0.07026550701522716,0.3790078043500653,0.07026550701522716,0.37261961373387376,0.11710899834232436,0.23208913975258127,0.08304188824761027,2.699918311144245e-06,0.1618239027619346,2.699918311144245e-06,0.025553032489345817,0.455658802063172,2.699918311144245e-06,0.11924001514354199,0.06813692010773931
292,2020-03-27,16.91898,0.07239,0.0,0.22144,0.0,2.699918311144245e-06,2.699918311144245e-06,0.26189907603232054,2.699918311144245e-06,0.00014011850266015813,24.088058542799534,0.00014011850266015813,20.93477182943262,0.2640276629398093,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.1703406802856131,0.014905238164450552,2.699918311144245e-06,0.05323195196787012,3.0878799019973258e-06,0.014904053867101474,0.5174049701821675,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,2.699918311144245e-06,2.699918311144245e-06,0.05536296876908686,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,0.30874256735941863,0.05323195196787012,0.3662314231176822,0.21505558470522335,0.23421772666006824,0.09794685638748035,2.699918311144245e-06,0.14053074400587384,2.699918311144245e-06,0.034069810013025226,0.31299974117439344,2.699918311144245e-06,0.10859222081864583,0.040458000629216784
293,2020-03-28,17.7728,0.01916,0.0,0.20653,0.0,0.01277665125696359,2.699918311144245e-06,0.23208913975258127,2.699918311144245e-06,0.04052167413679353,14.248900219421058,0.00014011850266015813,18.856563912690298,0.2533822985086429,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.10646363391115887,0.010648064349476627,2.699918311144245e-06,0.027681619396834556,3.0878799019973258e-06,0.021289020188037355,0.4812099381717756,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,0.10220403020245428,0.3066115505582019,0.040458000629216784,0.33216431302296723,0.20015061656535327,0.19589101285664867,0.08304188824761027,2.699918311144245e-06,0.15543571214574214,2.699918311144245e-06,0.023422015688129072,0.5152786746226532,2.699918311144245e-06,0.07665369763141783,0.023422015688129072
294,2020-03-29,19.25902,0.02768,0.0,0.20227,0.0,2.699918311144245e-06,2.699918311144245e-06,0.21292699779773727,2.699918311144245e-06,0.021292361930063564,14.044428532956164,0.00014011850266015813,18.175205283498507,0.2214437753214158,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.057491555676573824,2.699918311144245e-06,2.699918311144245e-06,0.034069810013025226,3.0878799019973258e-06,3.0878799019973258e-06,0.44501490616138195,3.0878799019973258e-06,2.699918311144245e-06,0.014905238164450552,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.057491555676573824,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.01277665125696359,0.08730149195631398,0.3002257898357401,0.04258658753670286,0.28957799551084396,0.1426617608070906,0.1937624259491626,0.13414498328341118,2.699918311144245e-06,0.17246926719310096,2.699918311144245e-06,0.027681619396834556,0.39604135939742235,2.699918311144245e-06,0.09794685638748035,0.03619839692051219
295,2020-03-30,16.87,0.04045,0.0,0.21718,0.0,2.699918311144245e-06,2.699918311144245e-06,0.19163383904167475,2.699918311144245e-06,0.023535781687515467,26.75388219172584,0.00014011850266015813,21.39883923068837,0.2725444404634869,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04684376135167767,2.699918311144245e-06,2.699918311144245e-06,0.03194122310553915,3.0878799019973258e-06,3.0878799019973258e-06,0.3726167084255394,3.0878799019973258e-06,2.699918311144245e-06,0.023422015688129072,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.027681619396834556,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,0.08304188824761027,0.28957799551084396,0.025553032489345817,0.4535302151556859,0.12136860205102806,0.26615624984729536,0.10007544329496731,2.699918311144245e-06,0.2086673940890318,2.699918311144245e-06,0.014905238164450552,0.3428096774541327,2.699918311144245e-06,0.0447151744441916,0.06174872949154864
296,2020-03-31,17.10422,0.0511,0.0,0.21079,0.0,0.010648064349476627,2.699918311144245e-06,0.19589101285664867,2.699918311144245e-06,0.025618957176576806,30.056356318963296,0.00014011850266015813,22.38257879433099,0.22357236222890187,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.09794685638748035,0.019164841873155147,2.699918311144245e-06,0.034069810013025226,3.0878799019973258e-06,0.014904053867101474,0.41094277378126254,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.017036254965668185,0.09368725267877487,0.2682872666485121,0.04258658753670286,0.39816994630490843,0.15543571214574214,0.20653880718154483,0.15969531585444763,2.699918311144245e-06,0.17672887090180467,2.699918311144245e-06,0.027681619396834556,0.3896531687812308,2.699918311144245e-06,0.08304188824761027,0.040458000629216784
297,2020-04-01,18.68199,0.0511,0.0,0.20014,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1980220296578663,2.699918311144245e-06,0.11936185418438505,28.993776575273085,0.00014011850266015813,22.41446740374048,0.32790470931426263,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.08517047515509635,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,3.0878799019973258e-06,0.012773020521771983,0.4002957407696677,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03832698382800004,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.010648064349476627,0.08730149195631398,0.31299974117439344,0.03832698382800004,0.3428096774541327,0.1746002839943177,0.24912269479993832,0.0958182694799925,2.699918311144245e-06,0.11710899834232436,2.699918311144245e-06,0.023422015688129072,0.7388483369332448,2.699918311144245e-06,0.0915586657712888,0.03832698382800004
298,2020-04-02,17.1319,0.04045,0.0,0.24912,0.0,2.699918311144245e-06,2.699918311144245e-06,0.1980220296578663,2.699918311144245e-06,0.025618957176576806,27.041360409216452,0.00014011850266015813,21.430727840097862,0.2831898048946524,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.04258658753670286,0.01277665125696359,2.699918311144245e-06,0.04258658753670286,3.0878799019973258e-06,0.010641987176440715,0.36835464173487775,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,0.02981020630432063,2.699918311144245e-06,2.699918311144245e-06,0.07452511072393087,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.019164841873155147,0.12775679266721962,0.2406059172762589,0.027681619396834556,0.4514016282481981,0.11710899834232436,0.24699410789245047,0.13627357019089903,2.699918311144245e-06,0.18950525213418778,2.699918311144245e-06,0.021293428780642998,0.4535302151556859,2.699918311144245e-06,0.07878471443263546,0.021293428780642998
299,2020-04-03,16.0758,0.04045,0.0,0.22569,0.0,2.699918311144245e-06,2.699918311144245e-06,0.17672887090180467,2.699918311144245e-06,0.012799415705424089,26.934797970737492,0.00014011850266015813,20.134031220290716,0.23208913975258127,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.03619839692051219,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,3.0878799019973258e-06,3.0878799019973258e-06,0.41732774010219753,3.0878799019973258e-06,2.699918311144245e-06,2.699918311144245e-06,0.021293428780642998,2.699918311144245e-06,2.699918311144245e-06,0.05962014258406079,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,2.699918311144245e-06,0.025553032489345817,0.09368725267877487,0.2171841716127112,0.05536296876908686,0.34919786807032516,0.17246926719310096,0.2299605528450943,0.09794685638748035,2.699918311144245e-06,0.20653880718154483,2.699918311144245e-06,0.03194122310553915,0.5131500877151653,2.699918311144245e-06,0.0915586657712888,0.01277665125696359
